created_at	favourite_count	hashtags	location	mined_at	name	retweet_count	screen_name	source_device	status_count	text	tweet_id
2019-10-28 21:37:47.000000	1	[{'text': 'wework', 'indices': [92, 99]}, {'text': 'wework', 'indices': [104, 111]}, {'text': 'startups', 'indices': [112, 121]}]		2019-11-04 15:57:55.220477	NetWeight	0	netweight_	Twitter Web Client	22542	A Dynamic, Sustainable Business Model for Old WeWork on @hackernoon https://t.co/cgTuvKzg2a #wework-ipo #wework #startups via @natarajsindam	1188932901271937027
2019-10-28 21:13:29.000000	0	[]		2019-11-04 15:57:55.220478	VIXTrader	0	Albanyfx	Twitter for iPhone	13103	@stockspotify WeWork fucked a lot of growth ipo and software companies.	1188926783711657984
2019-10-28 21:00:00.000000	0	[]		2019-11-04 15:57:55.220479	Business Insider Australia	0	BIAUS	TweetDeck	149683	"Surf's up and so is time for Adam Neumann.

https://t.co/J6LgLchEnl"	1188923391329202176
2019-10-28 20:39:00.000000	0	[]		2019-11-04 15:57:55.220481	serena taylor	1	serenainvt	Twitter for iPhone	1975	RT @FinancialKnox: Read our CEO's op-ed in @venturebeat about what tech startups and investors can learn from WeWork's story.  https://t.co…	1188918107252940805
2019-10-28 20:18:41.000000	7	[]		2019-11-04 15:57:55.220483	dough	2	tradewithdough	Twitter Web App	162	Just because a company goes public doesn't mean it's a smart trade. Look at WeWork. Though it never made it to the… https://t.co/iTVdhbOfbM	1188912995138707456
2019-10-28 19:56:54.000000	0	[{'text': 'PrivateEquity', 'indices': [24, 38]}, {'text': 'WeWork', 'indices': [91, 98]}, {'text': 'IPO', 'indices': [99, 103]}]		2019-11-04 15:57:55.220485	🛫 April Rudin 🌏	6	TheRudinGroup	Twitter for Android	101018	"RT @Xbond49: Beware the #PrivateEquity echo chamber https://t.co/lPH7fYoDaT by @KarenMaley #WeWork #IPO 

@SpirosMargaris @dr_a_nemeth @Bar…"	1188907511996473345
2019-10-28 19:47:51.000000	1	[]		2019-11-04 15:57:55.220486	Marcel Rafart	0	marcelrafart	Twitter for iPad	1582	3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/GFjSAtCtaz	1188905233314910208
2019-10-28 19:34:45.000000	0	[{'text': 'ipo', 'indices': [77, 81]}, {'text': 'valuation', 'indices': [82, 92]}]		2019-11-04 15:57:55.220487	Karl Sjogren	0	fairsharemodel	LinkedIn	2341	WeWork IPO Meltdown Shows Public Investors Have More Valuation Risk Than VCs #ipo #valuation… https://t.co/sp4ETfomGN	1188901939083264001
2019-10-28 18:30:38.000000	0	[]		2019-11-04 15:57:55.220489	Faith Driven Investor	0	realFDI1	Hootsuite Inc.	166	WeWork's recent IPO has been a topic of conversation for a while, but we're so grateful for our friends at The Impa… https://t.co/9FsJeZRiTs	1188885801414938627
2019-10-28 18:04:57.000000	1	[]		2019-11-04 15:57:55.220490	Mert Yucesoy	0	MertjYucesoy	PostBeyond	99	WeWork's IPO setbacks and financial woes have been making headlines for weeks. Here are 3 lessons you can learn fro… https://t.co/rJHdmP3Caw	1188879340131348480
2019-10-28 18:03:49.000000	0	[]		2019-11-04 15:57:55.220491	Business Insider Prime	0	BIPrime	Zapier.com	5044	WeWork, the $47 billion co-working company, is gearing up for a huge IPO this year. Here's everything we know about… https://t.co/uXXVercl3K	1188879052276490240
2019-10-28 18:02:01.000000	1	[]		2019-11-04 15:57:55.220492	Roman Stanek	0	RomanStanek	Buffer	15858	3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/5bHcaBfsYH	1188878601166491648
2019-10-28 17:45:01.000000	3	[]		2019-11-04 15:57:55.220494	VentureBeat	0	VentureBeat	Buffer	144841	3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/0pXWbWFMNV	1188874322070396928
2019-10-28 17:42:31.000000	0	[]		2019-11-04 15:57:55.220495	"Spooky ""Merchant"" John"	6	ManlyMerchant	Twitter for iPhone	56763	"RT @Saint_Dici: WeWork had a private market valuation of $47 BILLION earlier this year...

Now they are on pace to run out of money by the…"	1188873694275391500
2019-10-28 17:41:02.000000	0	[]		2019-11-04 15:57:55.220496	"Spooky ""Merchant"" John"	74	ManlyMerchant	Twitter for iPhone	56763	"RT @Saint_Dici: WeWork is so BROKE that it can't afford to FIRE people...not enough cash for severance pay

YET the CEO is going to get $1.…"	1188873319333924866
2019-10-28 17:40:37.000000	0	[]		2019-11-04 15:57:55.220498	Dan Curtis Johnson	0	dcurtisj	Twitter Web App	46819	"""Look if WeWork could have ordered banks to lend money to investors to fund share purchases, and if it could have t… https://t.co/39Oe274NF9"	1188873217353502720
2019-10-28 17:31:02.000000	0	[{'text': 'startup', 'indices': [95, 103]}, {'text': 'IPO', 'indices': [104, 108]}, {'text': 'wework', 'indices': [109, 116]}]		2019-11-04 15:57:55.220499	Org 3D	0	GrowTechFast	Social Media Publisher App 	791	"3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/SDj26Cgoga

#startup #IPO #wework https://t.co/QGZYZvwDNG"	1188870803347136514
2019-10-28 17:08:48.000000	0	[]		2019-11-04 15:57:55.220500	Dror Poleg	1	drorpoleg	Buffer	4655	“I think that idea will eventually have a place in the public markets and the retail public will be able to invest… https://t.co/W91gX4mh5d	1188865209584279552
2019-10-28 17:04:30.000000	0	[]		2019-11-04 15:57:55.220502	ducdemontebello	0	ducdemontebello	Twitter Web App	19635	"China's WeWork equivalent Ucommune files for U.S. IPO

Beijing-based Ucommune, which was valued at $2.6 billion abo… https://t.co/uA7mwSCxwq"	1188864127076196353
2019-10-28 16:52:02.000000	0	[]		2019-11-04 15:57:55.220503	Tim Dingman	0	TimDingmanLive	Twitter for Android	4426	Initially, more private money means startups can stay private longer. Founders seem to like that! Elon wanted to br… https://t.co/tiyzAL3umu	1188860988231208964
2019-10-28 16:47:31.000000	0	[]		2019-11-04 15:57:55.220504	Larissa Smith	2	larissasmith576	Twitter Web App	415	"RT @NickBella1: https://t.co/c72SuCMdIi
The latest tech financial calamity is WeWork, an office space and “workplace solutions” operator th…"	1188859852724101123
2019-10-28 16:08:52.000000	0	[{'text': 'WeWork', 'indices': [100, 107]}]		2019-11-04 15:57:55.220505	Shola Ogunniyi	3	Obzzzy	Twitter for iPhone	4098	RT @ReutersBiz: With questions swirling around its chances of survival in the wake of a failed IPO, #WeWork was fortunate to have a choice.…	1188850126707724289
2019-10-28 16:05:31.000000	0	[{'text': 'IPO', 'indices': [127, 131]}]		2019-11-04 15:57:55.220507	𝚋𝚛𝚘𝚌𝚔	0	cnbsec	Twitter for Android	4539	"Cool concept (@WeWork), asshole CEO. Kind of seems like he was groomed by the @potus, LOL

Read this:
https://t.co/kva9KC6lFb

#IPO"	1188849284101357568
2019-10-28 16:01:35.000000	0	[]		2019-11-04 15:57:55.220508	Boston Housing & Development News	1	BostonHBD	Twitter for Android	1171	RT @Colliers_Boston: What's Up With WeWork? - The company has made headlines for its rapid expansion, but lately it’s made them due to its…	1188848294757314561
2019-10-28 15:58:17.000000	3	[]		2019-11-04 15:57:55.220510	Susan Gardner	0	SEGStaffing	Twitter for iPhone	28352	3 lessons about tech startup unit economics from WeWork’s IPO fallout | VentureBeat. On list:  “A tech startup’s ‘t… https://t.co/mb3Vlj2MON	1188847464628944896
2019-10-28 15:57:07.000000	0	[]		2019-11-04 15:57:55.220511	Dan Wetzel	2	DanWetzel1	Twitter Web App	680	"RT @NickBella1: https://t.co/c72SuCMdIi
The latest tech financial calamity is WeWork, an office space and “workplace solutions” operator th…"	1188847170369282049
2019-10-28 15:48:03.000000	0	[{'text': 'ICYMI', 'indices': [0, 6]}, {'text': 'WeWork', 'indices': [43, 50]}]		2019-11-04 15:57:55.220512	Morningstar Credit Ratings	0	MstarCrdRatings	Sprout Social	1190	#ICYMI - There's been plenty of chatter on #WeWork's losses - but is this part of a larger trend? Our Ali Mogharabi… https://t.co/oyMCzrP5kB	1188844886805635072
2019-10-28 15:45:03.000000	1	[]		2019-11-04 15:57:55.220514	Colliers Int'l | BOS	1	Colliers_Boston	HubSpot	1813	What's Up With WeWork? - The company has made headlines for its rapid expansion, but lately it’s made them due to i… https://t.co/9xCD1iE2sF	1188844131113689088
2019-10-28 15:45:01.000000	1	[]		2019-11-04 15:57:55.220515	Martijn Graat	0	LogisticsMatter	Buffer	44081	Supply chain radar: The WeWork lesson for Flexport’s Petersen? Chill out &amp; enjoy the ride to IPO…… https://t.co/hUM2aBPkPB	1188844122758664192
2019-10-28 15:41:48.000000	4	[]		2019-11-04 15:57:55.220516	Nick Bella	2	NickBella1	Twitter Web App	791	"https://t.co/c72SuCMdIi
The latest tech financial calamity is WeWork, an office space and “workplace solutions” ope… https://t.co/niFYL12684"	1188843315992682496
2019-10-28 15:30:40.000000	1	[{'text': 'WeWork', 'indices': [28, 35]}]		2019-11-04 15:57:55.220518	Rob Scammell	0	RobertScammell	Twitter for Android	1828	"From Sunday's @ObserverUK: ""#WeWork went from publication of grand IPO prospectus to emergency rescue in two months… https://t.co/Bc1gn25EZJ"	1188840511630729217
2019-10-28 15:12:11.000000	3	[]		2019-11-04 15:57:55.220519	Knox Financial	1	FinancialKnox	HubSpot	59	Read our CEO's op-ed in @venturebeat about what tech startups and investors can learn from WeWork's story.… https://t.co/Zetrw0KnSz	1188835862039158784
2019-10-28 14:45:11.000000	0	[{'text': 'MarketStructure', 'indices': [4, 20]}, {'text': 'Repo', 'indices': [50, 55]}]		2019-11-04 15:57:55.220520	TabbFORUM	0	TabbFORUM	Hootsuite Inc.	119294	RT: #MarketStructure Weekly w/ @ltabb @TABBGroup: #Repo Madness, Red Ink, @GoldmanSachs Tech Push, @MorganStanley B… https://t.co/f8m7jDKPiK	1188829067702878209
2019-10-28 14:35:50.000000	0	[]		2019-11-04 15:57:55.220522	excellencia	0	excellencia_ltd	IFTTT	75050	RT @RoseRyanGurus: When companies experience hypergrowth, it’s easy to lose sight of the big picture and to grasp t… https://t.co/NabPwIDuE3	1188826714459312130
2019-10-28 14:31:00.000000	0	[{'text': 'Risks', 'indices': [99, 105]}]		2019-11-04 15:57:55.220523	RoseRyan	0	RoseRyanGurus	TweetDeck	3096	When companies experience hypergrowth, it’s easy to lose sight of the big picture and to grasp the #Risks they face… https://t.co/3UzZbeXTLl	1188825496336945152
2019-10-28 14:25:18.000000	0	[]		2019-11-04 15:57:55.220524	Alexander L	6	AlexanderLHK	T7 App	32205	RT @CNBC: SoftBank, WeWork’s biggest outside investor, is urging the startup to shelve its initial public offering. https://t.co/CIs700kLBL	1188824062237261830
2019-10-28 13:51:54.000000	0	[]		2019-11-04 15:57:55.220525	Kamila S.N.A.P.S	6	kilmosnaps	Twitter for iPhone	126280	RT @ggreeneva: I don't understand how WeWork isn't just a straight-up, publicly traded Ponzi scheme. https://t.co/9Zf7LGLZGE	1188815655933493250
2019-10-28 13:49:07.000000	0	[{'text': 'PrivateEquity', 'indices': [24, 38]}, {'text': 'WeWork', 'indices': [91, 98]}, {'text': 'IPO', 'indices': [99, 103]}]		2019-11-04 15:57:55.220527	Colin McGuire	6	realColinMac	Twitter for Android	30525	"RT @Xbond49: Beware the #PrivateEquity echo chamber https://t.co/lPH7fYoDaT by @KarenMaley #WeWork #IPO 

@SpirosMargaris @dr_a_nemeth @Bar…"	1188814958693437446
2019-10-28 13:33:42.000000	0	[{'text': 'startup', 'indices': [33, 41]}]		2019-11-04 15:57:55.220528	Hugh Holman	2	hughholman	Twitter for Android	567	RT @lpchao: 3 lessons about tech #startup unit economics from @WeWork’s IPO fallout | @VentureBeat @davidfriedman ⁦@KnoxFinancial⁩  https:/…	1188811077494034436
2019-10-28 13:33:08.000000	0	[]		2019-11-04 15:57:55.220529	Donald Fleurantin	0	donf126	Twitter Web Client	2858	3 lessons about tech startup unit economics from WeWork’s IPO fallout via David Friedman @FinancialKnox… https://t.co/RVp8oQb7CM	1188810933843431424
2019-10-28 13:23:56.000000	4	[]		2019-11-04 15:57:55.220530	Greg Greene	0	ggreeneva	Twitter for iPhone	112136	(In belated correction to something above: I realized a couple days after the beginning of this thread that WeWork… https://t.co/iKwZhipNtm	1188808617836896259
2019-10-28 13:13:41.000000	0	[]		2019-11-04 15:57:55.220532	Sarah Miller	6	sarahmillerdc	Twitter for iPhone	1640	RT @ggreeneva: I don't understand how WeWork isn't just a straight-up, publicly traded Ponzi scheme. https://t.co/9Zf7LGLZGE	1188806038184701953
2019-10-28 13:08:29.000000	0	[]	Place(_api=<tweepy.api.API object at 0x7fb15b5f7cf8>, id='e4a0d228eb6be76b', url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', place_type='city', name='Philadelphia', full_name='Philadelphia, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb15b5f7cf8>, type='Polygon', coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]]), attributes={})	2019-11-04 15:57:55.220533	Laurie Actman	0	PhilaEnergyGal	Twitter for iPhone	10629	3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/q1BlGx4q42	1188804729490595842
2019-10-28 12:27:31.000000	0	[]		2019-11-04 15:57:55.220534	Phil Edmondson	1	philerator	Twitter for Android	22670	RT @fonstuinstra: WeWork's Chinese rival Ucommune eyeing end-year US IPO: report · TechNode https://t.co/3KAcaCaSP9	1188794421934022658
2019-10-28 12:10:13.000000	0	[{'text': 'WeWork', 'indices': [0, 7]}, {'text': 'BOD', 'indices': [38, 42]}, {'text': 'CEO', 'indices': [57, 61]}, {'text': 'IPO', 'indices': [73, 77]}, {'text': 'CXOPrinciples', 'indices': [95, 109]}]		2019-11-04 15:57:55.220535	Malcolm Tyson	0	BizOpsGeek	Hootsuite Inc.	6129	#WeWork in the midst of tumoil as the #BOD looks to push #CEO out before #IPO &gt;&gt;&gt;&gt; #CXOPrinciples https://t.co/fur7pQaus2	1188790066946158594
2019-10-28 11:53:37.000000	0	[{'text': 'MarketStructure', 'indices': [15, 31]}, {'text': 'Repo', 'indices': [61, 66]}]		2019-11-04 15:57:55.220537	TABB Group	1	TABBGroup	Hootsuite Inc.	7424	RT @TabbFORUM: #MarketStructure Weekly w/ @ltabb @TABBGroup: #Repo Madness, Red Ink, @GoldmanSachs Tech Push, @MorganStanley Big Surprise,…	1188785890786762752
2019-10-28 11:22:35.000000	0	[]		2019-11-04 15:57:55.220538	David McClure	0	david_mcclure	Twitter for iPad	390	Good foundational analysis of WeWork biz structure before the collapse of the IPO https://t.co/K7y4KqO6Ah via @stratechery	1188778082037047296
2019-10-28 11:14:48.000000	0	[{'text': 'startup', 'indices': [33, 41]}]		2019-11-04 15:57:55.220539	Vadim Balashov	2	vadim_balashov	Twitter for iPad	124	RT @lpchao: 3 lessons about tech #startup unit economics from @WeWork’s IPO fallout | @VentureBeat @davidfriedman ⁦@KnoxFinancial⁩  https:/…	1188776123116732417
2019-10-28 11:10:10.000000	1	[{'text': 'MarketStructure', 'indices': [0, 16]}, {'text': 'Repo', 'indices': [46, 51]}]		2019-11-04 15:57:55.220541	TabbFORUM	1	TabbFORUM	Hootsuite Inc.	119294	#MarketStructure Weekly w/ @ltabb @TABBGroup: #Repo Madness, Red Ink, @GoldmanSachs Tech Push, @MorganStanley Big S… https://t.co/FqzYGf7Yib	1188774955510587393
2019-10-28 10:56:36.000000	0	[]		2019-11-04 15:57:55.220542	Dan Sodergren. #Tech4Good.	0	dansodergren	LinkedIn	41697	I wonder where WeWork would stand if it  had done its IPO.... https://t.co/3Cyr6xdH2L	1188771543171530752
2019-10-28 10:55:00.000000	0	[]		2019-11-04 15:57:55.220543	Alex Richards	0	cxinsider	Buffer	12815	RT @BrandtLibertina: WeWork's former CEO spent more than half a million dollars on property taxes last year ...… https://t.co/2ju0GuEYtd	1188771140501684224
2019-10-28 10:22:10.000000	1	[]		2019-11-04 15:57:55.220544	KrASIA	0	KrASIAofficial	KrASIA	2819	Chinese WeWork rival Ucommune files for US IPO, sources say https://t.co/RBsj0PfUV8	1188762874736304128
2019-10-28 10:20:03.000000	0	[]		2019-11-04 15:57:55.220546	Dear Wallstreet	0	DearWall	DearWallstreet	671	China’s WeWork Rival Ucommune to IPO in US This Year  https://t.co/PpLSl7KDBY https://t.co/6toEerFcFs	1188762344136024064
2019-10-28 10:07:07.000000	0	[]		2019-11-04 15:57:55.220547	Md Kassim A Ra	2	KassimARah	Twitter for Android	62683	RT @technodechina: WeWork’s Chinese rival Ucommune eyeing end-year US IPO: report https://t.co/pXoN1Vx2Zq	1188759089746104321
2019-10-28 09:56:24.000000	0	[{'text': 'PrivateEquity', 'indices': [24, 38]}, {'text': 'WeWork', 'indices': [91, 98]}, {'text': 'IPO', 'indices': [99, 103]}]		2019-11-04 15:57:55.220548	Dʀ. Jᴏʜᴀɴɴᴇs Dʀᴏᴏɢʜᴀᴀɢ	6	DrJDrooghaag	Twitter Web App	58238	"RT @Xbond49: Beware the #PrivateEquity echo chamber https://t.co/lPH7fYoDaT by @KarenMaley #WeWork #IPO 

@SpirosMargaris @dr_a_nemeth @Bar…"	1188756389830807559
2019-10-28 09:41:59.000000	0	[]		2019-11-04 15:57:55.220549	Fons Tuinstra	1	fonstuinstra	Twitter Web Client	45675	WeWork's Chinese rival Ucommune eyeing end-year US IPO: report · TechNode https://t.co/3KAcaCaSP9	1188752763330670592
2019-10-28 09:35:52.000000	0	[{'text': 'coworking', 'indices': [101, 111]}]		2019-11-04 15:57:55.220551	Latest coworking news	0	coworking__news	Twibble.io	9869	Beijing’s WeWork Rival Ucommune To Go Public In US - https://t.co/kz8eI6Noul https://t.co/TdY9zYUPPA #coworking https://t.co/VSSyPVYf1R	1188751226038607873
2019-10-28 09:11:14.000000	0	[{'text': 'PrivateEquity', 'indices': [24, 38]}, {'text': 'WeWork', 'indices': [91, 98]}, {'text': 'IPO', 'indices': [99, 103]}]		2019-11-04 15:57:55.220552	Peter Barkow	6	BarkowConsult	Twitter Web App	16286	"RT @Xbond49: Beware the #PrivateEquity echo chamber https://t.co/lPH7fYoDaT by @KarenMaley #WeWork #IPO 

@SpirosMargaris @dr_a_nemeth @Bar…"	1188745024793726977
2019-10-28 09:06:27.000000	0	[{'text': 'PrivateEquity', 'indices': [24, 38]}, {'text': 'WeWork', 'indices': [91, 98]}, {'text': 'IPO', 'indices': [99, 103]}]		2019-11-04 15:57:55.220553	Neville Gaunt 💡💡💡	6	NevilleGaunt	Twitter for iPhone	72828	"RT @Xbond49: Beware the #PrivateEquity echo chamber https://t.co/lPH7fYoDaT by @KarenMaley #WeWork #IPO 

@SpirosMargaris @dr_a_nemeth @Bar…"	1188743822156718080
2019-10-28 09:03:15.000000	10	[{'text': 'PrivateEquity', 'indices': [11, 25]}, {'text': 'WeWork', 'indices': [78, 85]}, {'text': 'IPO', 'indices': [86, 90]}]		2019-11-04 15:57:55.220555	Xavier Gomez	6	Xbond49	Twitter Web App	27421	"Beware the #PrivateEquity echo chamber https://t.co/lPH7fYoDaT by @KarenMaley #WeWork #IPO 

@SpirosMargaris… https://t.co/UGNyqabX1y"	1188743017890537472
2019-10-28 08:57:37.000000	0	[]		2019-11-04 15:57:55.220556	Ragalie Petrica Dan	0	RagaliePetricaD	Twitter for Android	16097	"on @VentureBeat : 3 lessons about tech startup unit economics from @WeWork IPO fallout
https://t.co/qmoGp3GmLs"	1188741597170688000
2019-10-28 08:35:27.000000	3	[]		2019-11-04 15:57:55.220557	TechNode	2	technodechina	IFTTT	14201	WeWork’s Chinese rival Ucommune eyeing end-year US IPO: report https://t.co/pXoN1Vx2Zq	1188736020747042818
2019-10-28 08:34:32.000000	0	[]		2019-11-04 15:57:55.220559	John Artman	0	KnowsNothing	IFTTT	14993	WeWork’s Chinese rival Ucommune eyeing end-year US IPO: report https://t.co/G2dK7llJev	1188735787669569539
2019-10-28 08:28:33.000000	0	[]		2019-11-04 15:57:55.220560	Andy Vermaut	0	AndyVermaut	dlvr.it	388785	WeWork’s Chinese rival Ucommune eyeing end-year US IPO: report https://t.co/ab0GQNRAHF https://t.co/3BAtJFULr1	1188734284594417665
2019-10-28 08:28:09.000000	0	[]		2019-11-04 15:57:55.220561	Flip Chart Rick, Esq 🕷	1	FlipChartRick	Twitter for iPhone	111613	RT @sharonodea: Lots to agree with here... but the markets did what they’re supposed to here and said “nope”. when they looked at the IPO.…	1188734181389549574
2019-10-28 08:22:00.000000	5	[]		2019-11-04 15:57:55.220563	Sharon O'Dea	1	sharonodea	Buffer	58325	Lots to agree with here... but the markets did what they’re supposed to here and said “nope”. when they looked at t… https://t.co/Mf8JfNsyC3	1188732636098957312
2019-10-28 08:14:20.000000	0	[{'text': 'WeWork', 'indices': [116, 123]}, {'text': 'Startups', 'indices': [124, 133]}]		2019-11-04 15:57:55.220564	#DIGTRA Conf	2	Roar_Digital	Twitter Web Client	6062	"RT @Roar_Media: 3⃣lessons about tech startup unit economics from WeWork’s IPO fallout 📉 ..more with @VentureBeat ⤵️ #WeWork #Startups 🚀

ht…"	1188730706337267712
2019-10-28 08:14:00.000000	0	[{'text': 'WeWork', 'indices': [116, 123]}, {'text': 'Startups', 'indices': [124, 133]}]		2019-11-04 15:57:55.220565	Chris Towers	2	Chris_RoarMedia	Twitter Web App	3451	"RT @Roar_Media: 3⃣lessons about tech startup unit economics from WeWork’s IPO fallout 📉 ..more with @VentureBeat ⤵️ #WeWork #Startups 🚀

ht…"	1188730621385818113
2019-10-28 08:13:38.000000	2	[{'text': 'WeWork', 'indices': [100, 107]}]		2019-11-04 15:57:55.220566	Roar Media 🚀	2	Roar_Media	Twitter Web App	6073	3⃣lessons about tech startup unit economics from WeWork’s IPO fallout 📉 ..more with @VentureBeat ⤵️ #WeWork… https://t.co/jUQfG1Qg7K	1188730531757752320
2019-10-28 08:06:48.000000	0	[{'text': 'WeWork', 'indices': [41, 48]}, {'text': 'SoftBank', 'indices': [49, 58]}, {'text': 'unicorn', 'indices': [59, 67]}, {'text': 'IPO', 'indices': [68, 72]}, {'text': 'visionfund', 'indices': [73, 84]}, {'text': 'Uber', 'indices': [85, 90]}, {'text': 'Lyft', 'indices': [91, 96]}, {'text': 'wolfstreet', 'indices': [97, 108]}]		2019-11-04 15:57:55.220568	CloverPickingHarp	0	DeBoi	Twitter for Android	1854	"Just another straw to the camel's back.  #WeWork #SoftBank #unicorn #IPO #visionfund #Uber
#Lyft #wolfstreet… https://t.co/ctD821H9nD"	1188728808582586368
2019-10-28 08:00:00.000000	0	[]		2019-11-04 15:57:55.220569	Kohei Kurihara   Blockchain CMO	0	kuriharan	TweetDeck	220904	Check it. 3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/o4Di4I00xy via… https://t.co/E8quZzNzVb	1188727097809879040
2019-10-28 07:33:18.000000	3	[{'text': 'startup', 'indices': [21, 29]}]		2019-11-04 15:57:55.220571	Larry Chao	2	lpchao	Twitter for iPhone	3343	3 lessons about tech #startup unit economics from @WeWork’s IPO fallout | @VentureBeat @davidfriedman ⁦… https://t.co/pWZOaQD4O1	1188720378421530624
2019-10-28 07:16:04.000000	0	[]		2019-11-04 15:57:55.220572	Dr. Conan	0	conanpdt	dlvr.it	5403	Chinese WeWork rival Ucommune files for US IPO, sources say https://t.co/qVUTF8bwJj https://t.co/AZyIowVqjJ	1188716043243360256
2019-10-28 07:05:04.000000	0	[]		2019-11-04 15:57:55.220573	Lempea Edge	0	LempeaE	Hootsuite Inc.	194	3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/lbTCfx1sfJ	1188713274361208832
2019-10-28 07:00:01.000000	0	[{'text': 'trending', 'indices': [79, 88]}, {'text': 'socialmedia', 'indices': [89, 101]}, {'text': 'business', 'indices': [102, 111]}]		2019-11-04 15:57:55.220574	Heateor	0	heateor	Rpglab Autoposter2	43190	This Just In: WeWork Withdraws Stock Market IPO Filing https://t.co/wuf4lYpRXy #trending #socialmedia #business	1188712001867927552
2019-10-28 06:50:19.000000	1	[]		2019-11-04 15:57:55.220576	Kate Bevan 🕷🙄🙄	0	katebevan	Twitter for Android	251097	@GlennF Yep. There's lots that's insane about WeWork. But its failure to IPO and the way Uber has fallen flat on it… https://t.co/s0G45xDN1c	1188709563937239045
2019-10-28 05:44:24.000000	0	[]		2019-11-04 15:57:55.220577	Daniel Petkevich	0	DP5423	Twitter for iPhone	74	@sarthakgh Yes. 100%. Large investors have a social responsibility to be diligent because if they don’t they can cr… https://t.co/UcjGhhIgZn	1188692973296353281
2019-10-28 05:26:30.000000	0	[]		2019-11-04 15:57:55.555151	Pedro R Lopez Garcia	0	PedroRLopezGar1	LinkedIn	15800	"The WeWork valuation was one hell of a ride... 🎢

A few months ago, investment banks were cranking up the hype mach… https://t.co/hEnCRBkg6z"	1188688468307673088
2019-10-28 04:45:32.000000	0	[]		2019-11-04 15:57:55.555157	Francene Mullings	0	DigitalMPlanner	dlvr.it	37802	Adam Neumann was once reportedly too busy surfing in the Maldives to return to New York to go over WeWork's IPO pap… https://t.co/vDZv3TpdJc	1188678161170436098
2019-10-28 04:44:20.000000	0	[]		2019-11-04 15:57:55.555160	Linlin Wills	0	LinlinWills	IFTTT	10497	Linlin's pick: Chinese WeWork rival Ucommune files for US IPO, sources say https://t.co/LIIbbin7aZ	1188677856332800000
2019-10-28 04:37:10.000000	0	[]		2019-11-04 15:57:55.555162	Willis Wee	0	williswee	IFTTT	23590	Chinese WeWork rival Ucommune files for US IPO, sources say https://t.co/vsoH8a7Jxp	1188676052245274624
2019-10-28 04:32:53.000000	0	[]		2019-11-04 15:57:55.555163	Mitchell B	0	NvA_Hitch	Twitter for iPhone	1068	@DerekDobosz @WeWork Just because a company is valued at a high price doesnt mean it has that much money nor does i… https://t.co/h5pX84WKwd	1188674975688839169
2019-10-28 04:21:07.000000	0	[{'text': 'IPO', 'indices': [48, 52]}]		2019-11-04 15:57:55.555165	IPO Sniffer	0	IPOSniffer	dlvr.it	297507	China's WeWork equivalent Ucommune files for US #IPO - Business Recorder https://t.co/kkICcOGMH3	1188672013201657856
2019-10-28 03:52:41.000000	17	[]		2019-11-04 15:57:55.555167	Brad Huston	0	BradHuston	Twitter Web App	6396	I'm thinking about creating a new shared work space commerical kitchen venture that will produce fake meat patties… https://t.co/ZJCHUFuv8a	1188664857991602176
2019-10-28 03:25:52.000000	1	[{'text': 'coworking', 'indices': [101, 111]}]		2019-11-04 15:57:55.555170	Latest coworking news	0	coworking__news	Twibble.io	9869	Beijing’s WeWork Rival Ucommune To Go Public In US - https://t.co/kz8eI6Noul https://t.co/lSMkg3RU3D #coworking https://t.co/fydTtrP6Bf	1188658110526873600
2019-10-28 03:21:29.000000	0	[]		2019-11-04 15:57:55.555172	Red Becker, PhD #Nuclear	4	familydisaster	Twitter for Android	114895	"RT @newsography1: Today in Asia: Oct 26

🇮🇳Indian Army launches attacks on terror camps in Pakistan

🇨🇳China's WeWork equivalent Ucommune f…"	1188657008205008898
2019-10-28 03:05:21.000000	0	[{'text': 'ZeroHedge', 'indices': [125, 135]}]		2019-11-04 15:57:55.555205	Political HEDGE	0	politicalHEDGE	HEDGEP	803774	"October 25, 2019@5:47pm As WeWork Dies, The Chinese Version Of It Thrives, Now Expecting US IPO   

https://t.co/TFjTaqV79a  #ZeroHedge"	1188652948294983682
2019-10-28 02:56:27.000000	0	[{'text': 'startup', 'indices': [47, 55]}, {'text': 'entrepreneur', 'indices': [121, 134]}]		2019-11-04 15:57:55.555208	Startup Feeds	1	StartupsBot	BotAnalytic	913861	RT @Stratocharge: Strato: 3 lessons about tech #startup unit economics from WeWork’s IPO fallout https://t.co/6WmIBZa1tO #entrepreneur http…	1188650708347654146
